channel_id	description
UCIEv3lZ_tNXHzL3ox-_uUGQ	The home of Gordon Ramsay on YouTube. Recipe tutorials, tips, techniques and the best bits from the archives. New uploads every week - subscribe now to stay up to date!
UCaLfMkkHhSA_LaCta0BzyhQ	"MUNCHIES is a website and digital video channel from VICE dedicated to food and its global purpose. Launched in 2014, MUNCHIES offers groundbreaking content from a youth driven perspective. In today's modern world, the formerly tangible pleasures of music, film, and emerging media are just one click away. Food and the events that manifest around it are one of the everlasting experiences that cannot be replicated by arcs and zeroes. MUNCHIES chronicles the wide spectrum of the global culinary experience and the diverse voices that are pulling us forward: chefs and home cooks, makers and consumers, the politics and policies of food, ""front"" and ""back of house"" restaurant life, old wives tales and innovative news, and culturally significant indicators in our modern world. Through engaging original video content, compelling editorial features, articles, how-tos, recipes and events, MUNCHIES offers a signature perspective on the intersection where humans and food connect."
UCNbngWUqL2eqRw12yAwcICg	"Hi there, welcome to my channel! This is where I share my passion for cooking with the world. I started Laura in the Kitchen in 2010 as a way to help share the love of the kitchen with anyone willing to watch an learn.

I had no idea that so many of you would tune in and love to cook with me! I've shared over a thousand recipes here on YouTube, all of them are super yummy, and I hope you enjoy them as much as I do!

I'm not here to turn you into a perfect chef, just help you navigate the kitchen and make food everyone will love!"
UCfyehHM_eo4g5JUyWmms2LA	"Started by a group of friends in London, SORTEDfood has grown into a global online food community that turns chefs’ knowledge into useful tips and tricks to help ‘normals’ cook better and spend less every week.

Subscribe for brand new videos every Wednesday & Sunday at 4pm, which use your recommendations to create ultimate cooking challenges, review kitchen gadgets and tools, explore new food trends and generally have a laugh with you around food.

We then take all of this knowledge and put it into Meal Packs - our midweek meal planning app that will transform how you cook. You can sign up for free using the link below.
"
UCJHA_jMfCvEnv-3kRjTCQXw	"Binging with Babish is the realization of a young(ish) man's dream to combine his love of film and cooking, and to have some fun in the process.  Join us each week as we recreate the foods you've always wanted to try in movies and television - and if you're not careful, you just might learn a thing or two.

Please support Binging with Babish!  Check out my Patreon at http://www.patreon.com/bingingwithbabish - you can get access to bonus videos, special content, and even a custom episode if you give me enough sweet sweet money!

Also check us out on:

http://www.twitter.com/bingingwbabish
http://www.facebook.com/bingingwithbabish
http://www.youtube.com/bgfilms
http://www.instagram.com/bingingwithbabish"
UC2EWGw-KBjEReUbXMJEiaCA	"Canal oficial do programa MasterChef Brasil.
Conheça a loja MasterChef Brasil: http://www.lojamasterchefbrasil.com.br/

Aqui você encontra todas as temporadas na íntegra e conteúdos exclusivos sobre a maior competição culinária do país!

Inscreva-se no canal: https://goo.gl/hcUL7X. 
MasterChef Brasil | 4ª Temporada (Completa): https://goo.gl/1CnxiC
MasterChef Brasil | 3ª Temporada (Completa): https://goo.gl/Pln6aK 
MasterChef Brasil | 2ª Temporada (Completa): https://goo.gl/s6tFMx 
MasterChef Brasil | 1ª Temporada (Completa): https://goo.gl/KHOFQA 
MasterChef Junior Brasil | 1ª Temporada (Completa): https://goo.gl/ZGGRk9 
MasterChef Profissionais| 1ª Temporada (Completa):https://goo.gl/dPwI3Y 
Dicas MasterChef: https://goo.gl/nBOlsj

EndemolShine Brasil, Band e Discovery H&H."
UChGJGhZ9SOOHvBB0Y4DOO_w	"Welcome To Ryan's World!!! Ryan loves doing lots of fun things like pretend play, science experiments, music videos, skits, challenges, DIY arts and crafts and more!!! 
Most of the toys we used to review are being donated to local charity 

Ryan's Toys & Clothing at Walmart and Target!

Ryan's World 
Ryan's Family Review: https://www.youtube.com/channel/UCsaOzYsyshyrYL4SHCTI8xw
Combo Panda: https://www.youtube.com/channel/UCb69PhsHzsorirJDlxaIXlg
Gus The Gummy Gator: https://www.youtube.com/channel/UCZkSuKAy5kMnZXoxo1PrmJQ
VTubers: https://www.youtube.com/channel/UCwOGO9gT1y0IvzPqKal4loQ
The Studio Space: https://www.youtube.com/channel/UCRgCbwOa1f76Ec_eRBhhezA
For Media Inquiries: Ryansworld@rogersandcowan.com
For Business Inquiries: ryantoysreviewbiz@gmail.com"
UCh8qpZhEwzejZ55cajXimqQ	"Ana Maria Brogui é o primeiro programa de culinária do Youtube Brasil. Apresentado por Caio Novaes, tenta mostrar que cozinhar não é tão complicado quanto parece.

PUBLICIDADE:
Favor entrar em contato diretamente pelo e-mail: atendimento@brogui.com"
UCtZAaljDNIsIAIhwYYzvEiw	"The Eh Bee Family creates content for a mixed audience. Our content is mainly for parents and our goal is to inspire them to have more fun with their family! 

We are a family of 4 starring Mama Bee, Papa Bee, Mr. Bee and Miss Bee! We aim to post new videos weekly! 

Please subscribe to our channel and we promise you'll have a great time with us!

EMAIL: ehbeemail@gmail.com or Visit www.EhBeeFamily.com"
UCbpMy0Fg74eXXkvxJrtEn3w	Bon Appétit is a highly opinionated food brand that wants everyone to love cooking and eating as much as we do. We believe in seasonal produce, properly salted pasta water, and developing recipes that anyone can make at home.
UCpCJ1AS4afAWOJ5pNMFh4Dw	"Seja muito bem vinda neste canal que você encontra uma curadoria de tudo que é MUITO BOM na vida! Aqui eu te mostro os lugares mais incríveis para você conhecer, as comidas mais deliciosas onde você precisa comer e muitas outras curiosidades e descobertas ao redor do mundo! Vem se divertir, que eu te levo para os lugares mais legais junto comigo!

Espero que gostem e inscrevam-se http://bit.ly/danidoce

Email para contatos comerciais: comercial@wtf.maison"
UC8gFadPgK2r1ndqLI04Xvvw	"Hi! I'm Maangchi! My channel is all about cooking, eating, and enjoying Korean cuisine with your family and friends.

Cooking wholesome and delicious food and sharing it with loved ones is very important for me, so here you'll find the best of my best recipes. If you like food, and like sharing food with other people, we're going to be instant friends!

Thank you for your interest in my recipes & take care!"
UCPNqPbXJHMvrH3NwRKKR5IQ	"Ich backe und koche leidenschaftlich gerne und möchte hier auf meinem Kanal meine Leidenschaft mit euch teilen ♥ Ich selbst bin Lehrerin und habe keine Koch-,Back- oder Konditorausbildung und habe mir alles selbst durch Übung und Experimentieren beigebracht :)  Auf https://www.sallys-blog.de könnt ihr meine Rezepte nachlesen. 

Meine kostenlose Sally App: ab jetzt zum Download verfügbar 😍❤
IOS & ANDROID: https://sallys.link/app

Impressum:
Sallys Shop GmbH & Co. KG 
Bahnhofstraße 84-88 
72172 Sulz am Neckar
Telefon: +49(0)7454 95 80 431  
Fax: +49(0)7454 97 63 420  
E-Mail: kontakt@sallys-shop.com
Geschäftsführer: Frau Saliha Özcan, Herr Saban Lokman

Inhaltlich verantwortlich gemäß § 5 TMG: 
Sallys Shop GmbH & Co. KG 
Registergericht: Amstgericht Stuttgart
 Registernummer: HRA 732572
 Beteiligungen: Komplementärin:  Sallys Beteiligungs GmbH  
Amtsgericht Stuttgart  HRB 758191
Zuständiges Finanzamt: Rottweil
USt-IdNr.: DE 308 302 072

"
UCg-YSRB6TsIq-c5PUZ0F1Jg	"This channel is about anything and everything related to do-it-yourself baking from scratch, and decorating cakes and cupcakes.  We also balance it out with some hiking trips mixed in for a well rounded lifestyle!  I try to respond to as many questions and comments as I can, so leave me one, and I'll get back to you!  Thanks for stopping by and I hope you subscribe :)  Jenn

FAN MAIL:
Jenn Johns
PO Box 20053
Tamarack Mall
Cranbrook BC V1C6J5
Canada"
UCvQPUPoMK0Smj-OHeUe9SEw	"Hello, welcome to Honeykki's channel!

I'm living in S. Korea. I make easy Korean foods, pretty dessert, and foods from movies, etc. 
I upload videos on Mondays and Thursdays. Other than that, I randomly upload videos. 

Subscribe my channel, and enjoy my videos!

If there's any Korean food or culture that you're curious about, write me an email! 
E-mail: andrabbit@naver.com


안녕하세요. 꿀키 유튜브 채널에 오신걸 환영합니다!
쉬운 한국 요리부터 예쁜 디저트, 영화 속 요리, 재밌는 영상까지 다양하게 찍고 있어요.
음..매주 월요일, 목요일에 업로드 하려고 해요. 가끔씩 랜덤으로 올리기도 하고용!

채널 구독은 필수! 인스타그램 팔로잉하시면 더욱 빠르게 만나실 수 있어요!
오늘 하루도 맛있는 하루 보내세요!

문의: andrabbit@naver.com"
UCajXeitgFL-rb5-gXI-aG8Q	"Great Big Story is a global media company devoted to cinematic storytelling. Headquartered in New York, with a bureau in London, our studios create and distribute micro docs and short films, as well as series for digital, social, TV and theatrical release. Since our launch in late 2015, our producers have traveled to more than 100 countries to discover the untold, the overlooked and the flat-out amazing. Check back daily for new videos! 

For more, check us out at http://www.greatbigstory.com"
UCftwRNsjfRo08xYE31tkiyw	WIRED is where tomorrow is realized.
UCVcxJ9k14bi__-uA1cGkEcA	"Analyzing the nature of professional photography in its fundamental roots, getting past the gear-sniffing and measuring, and getting to the metaphysics and heart of true professional photography.
There are no untrue photographs, only compositionally and technically inept ones. 
A professional photographer is a master of composition and light manipulation, it is no more complex than this.
Bitcoin donation appreciated: 19WnEPwjRHnnfiDpVFUni1A2Amqvxy4gud"
UC0QHWhjbe5fGJEPz3sVb6nw	"Dr. Mikhail ""Mike"" Varshavski D.O.
Actively Practicing Board Certified Family Medicine Doctor living in NYC
#1 Health/Medicine Influencer w/ 11,000,000+ followers
An avid explorer of life. Just a man and his dogs against the world. Human first.
My goal is to make the field of medicine relatable, understandable, and fun! 
Instagram: @Doctor.Mike 
Snapchat/Twitter/Facebook: @RealDoctorMike"
UCcnATEeoZj__3e7JvdNWIpA	"Kanał poświęcony szlajaniu się po świecie praktycznie i odwiedzania lokalnych społeczności. Wszystkie wyprawy mają charakter podróżniczo-survivalowo-antropologiczny.


Chcesz wesprzeć moją radosną twórczość? Oto nowa opcja: 

Patronite: https://patronite.pl/anks


Pay Pal: https://www.paypal.me/MichalPaterANKS - z dopiskiem ""darowizna"".

lub nr rachunku:

Darowizny bezpośrednie: 39 1140 2004 0000 3702 7654 1177 - z dopiskiem ""darowizna""

W pierwszej kolejności spłacam sprzęt nagrywający i zbieram na wizy pod kolejną wielką wyprawę."
UCesNt4_Z-Pm41RzpAClfVcg	"Hello,
My name is Armando

I am a physician trainee living in Sydney Australia.

I make these videos cause I love to draw and connect the complexity of science and medicine into art. 
I hope you enjoy them!

Follow my facebook page and instagram account!

Support me by purchasing some posters or PDF images here: http://armandoh.org/shop"
